TANGGAL,TN,TX,TAVG,RH_AVG,RR,SS,FF_X,DDD_X,FF_AVG,DDD_CAR,CUACA,Encoding CUACA
2022-05-05,25.4,34.0,28.8,80.0,0.0,5.0,4,150,2,NW,Cerah,0
2022-05-06,24.8,33.6,28.9,81.0,0.0,3.8,4,140,2,S ,Cerah,0
2022-05-07,25.6,33.8,29.2,81.0,0.0,4.1,3,80,2,N ,Cerah,0
2022-05-08,26.4,30.4,27.9,88.0,0.0,5.5,2,110,1,E ,Cerah,0
2022-05-09,25.25,33.1,27.6,86.0,1.5,0.2,3,280,2,N ,Hujan,1
2022-05-10,24.1,31.8,27.3,85.0,15.6,2.0,3,60,2,NE,Hujan,1
2022-05-11,25.0,33.4,29.0,82.0,15.233333333333333,1.4,4,100,2,E ,Hujan,1
2022-05-12,25.8,29.4,26.5,93.0,14.866666666666667,3.8,5,290,1,C ,Hujan,1
2022-05-13,24.8,34.4,27.5,87.0,14.5,0.0,4,300,2,W ,Hujan,1
2022-05-14,23.8,29.0,26.3,87.0,3.5,5.8,4,280,2,W ,Hujan,1
2022-05-15,24.4,33.9,28.5,83.0,19.333333333333336,0.0,4,100,2,N ,Hujan,1
2022-05-16,25.6,33.4,28.1,87.0,35.16666666666667,3.3,3,110,2,E ,Hujan,1
2022-05-17,24.4,31.8,27.6,85.0,51.0,3.9,3,290,2,SE,Hujan,1
2022-05-18,24.0,33.2,27.7,84.0,5.0,2.7,4,100,2,E ,Hujan,1
2022-05-19,25.4,34.6,28.7,79.0,2.7,3.0,4,110,2,E ,Hujan,1
2022-05-20,26.0,31.2,26.4,93.0,0.4,7.4,4,260,1,C ,Hujan,1
2022-05-21,25.0,33.2,27.8,87.0,28.5,1.1,4,260,2,W ,Hujan,1
2022-05-22,25.0,32.8,28.1,82.0,19.8,4.6,3,300,2,E ,Hujan,1
2022-05-23,25.4,32.1,28.3,83.0,13.2,3.4,5,120,2,NE,Hujan,1
2022-05-24,25.8,34.0,28.6,79.0,6.6,1.4,5,100,3,E ,Hujan,1
2022-05-25,26.0,33.7,29.5,77.0,0.0,8.0,5,90,2,E ,Cerah,0
2022-05-26,23.8,30.9,27.3,84.0,13.5,5.1,4,300,2,W ,Hujan,1
2022-05-27,25.4,30.0,27.4,84.0,3.5,3.0,3,180,2,S ,Hujan,1
2022-05-28,25.6,33.4,28.4,80.0,0.5,0.0,4,140,2,SE,Hujan,1
2022-05-29,25.8,31.6,27.9,82.0,0.0,2.0,4,120,2,SE,Cerah,0
2022-05-30,23.0,32.6,28.1,80.0,0.0,1.7,4,30,2,NE,Cerah,0
2022-05-31,24.8,33.6,28.3,78.0,0.0,5.9,5,90,2,E ,Cerah,0
2022-06-01,25.1,33.2,27.1,85.0,0.0,5.1,5,70,2,C ,Cerah,0
2022-06-02,24.2,32.8,27.5,86.0,5.2,3.9,4,180,2,NE,Hujan,1
2022-06-03,22.8,35.0,27.7,84.0,10.850000000000001,3.0,3,160,1,N ,Hujan,1
2022-06-04,24.7,30.4,26.7,88.0,16.5,4.6,3,330,2,NW,Hujan,1
2022-06-05,24.6,34.1,28.4,80.0,1.0,0.8,3,130,2,NW,Hujan,1
2022-06-06,25.0,33.2,27.2,85.0,0.0,7.7,3,250,1,SE,Cerah,0
2022-06-07,24.8,32.8,27.4,82.0,6.0,2.9,4,190,2,SW,Hujan,1
2022-06-08,24.2,32.3,28.5,78.0,4.333333333333333,3.5,3,10,2,E ,Hujan,1
2022-06-09,25.4,31.8,26.9,88.0,2.6666666666666665,6.6,4,110,2,NE,Hujan,1
2022-06-10,25.299999999999997,34.0,28.1,82.0,1.0,2.6,3,290,2,N ,Hujan,1
2022-06-11,25.2,33.2,27.2,89.0,6.6,3.5,6,100,2,N ,Hujan,1
2022-06-12,25.0,31.4,26.4,90.0,12.2,2.9,4,50,2,W ,Hujan,1
2022-06-13,24.8,33.0,27.8,84.0,14.3,1.7,3,320,1,C ,Hujan,1
2022-06-14,24.6,31.6,27.9,84.0,0.1,3.7,2,260,1,SW,Hujan,1
2022-06-15,25.0,30.5,27.4,87.0,2.0,3.1,2,130,1,NE,Hujan,1
2022-06-16,25.2,30.15,28.0,84.0,5.0,3.0,3,30,2,E ,Hujan,1
2022-06-17,25.0,29.8,26.7,87.0,17.2,5.8,3,360,1,N ,Hujan,1
2022-06-18,24.8,32.4,27.7,82.0,2.5,2.4,3,250,2,W ,Hujan,1
2022-06-19,22.9,32.0,26.8,85.0,0.5,2.8,4,230,2,E ,Hujan,1
2022-06-20,24.0,31.6,27.0,84.0,14.0,3.1,3,220,1,SW,Hujan,1
2022-06-21,24.5,32.8,27.7,83.0,1.3,3.5,4,180,2,W ,Hujan,1
2022-06-22,24.8,31.4,27.6,84.0,4.9,3.8,3,30,2,NW,Hujan,1
2022-06-23,24.0,32.4,27.2,84.0,8.5,1.6,3,310,2,N ,Hujan,1
2022-06-24,24.7,30.4,26.9,89.0,13.0,2.2,3,140,2,S ,Hujan,1
2022-06-25,25.1,32.6,26.9,87.0,0.2,0.9,3,300,1,NW,Hujan,1
2022-06-26,24.0,32.8,27.0,84.0,38.2,0.6,3,140,1,C ,Hujan,1
2022-06-27,23.4,33.0,28.3,78.0,0.5,5.2,4,190,2,S ,Hujan,1
2022-06-28,25.0,33.4,28.5,78.0,0.0,3.9,4,250,2,SW,Cerah,0
2022-06-29,25.6,33.5,28.5,80.0,0.0,0.3,4,200,2,S ,Cerah,0
2022-06-30,23.2,31.0,27.3,80.0,0.0,4.1,5,250,3,SW,Cerah,0
2022-07-01,24.6,33.2,28.3,79.0,0.0,0.6,3,290,2,W ,Cerah,0
2022-07-02,24.6,33.3,28.5,83.0,48.0,4.9,5,80,3,E ,Hujan,1
2022-07-03,26.1,34.4,29.3,80.0,0.0,2.5,5,110,2,E ,Cerah,0
2022-07-04,24.6,31.4,27.4,85.0,19.5,3.9,3,300,2,W ,Hujan,1
2022-07-05,25.3,32.2,28.4,82.0,13.0,1.4,3,230,2,E ,Hujan,1
2022-07-06,25.5,33.8,28.1,81.0,6.5,0.0,3,210,2,SW,Hujan,1
2022-07-07,25.7,31.6,28.0,80.0,0.0,2.2,3,270,2,S ,Cerah,0
2022-07-08,25.15,33.2,28.0,84.0,0.75,1.0,4,140,2,S ,Hujan,1
2022-07-09,24.6,29.2,26.2,86.0,1.5,4.5,4,240,2,SW,Hujan,1
2022-07-10,24.4,31.6,26.8,86.0,12.5,0.0,5,320,2,S ,Hujan,1
2022-07-11,24.1,31.4,27.3,82.0,8.1,2.5,3,150,2,SW,Hujan,1
2022-07-12,24.950000000000003,33.4,28.5,81.0,1.5,1.3,3,140,2,SW,Hujan,1
2022-07-13,25.8,31.6,28.1,82.0,20.85,2.8,3,300,2,NW,Hujan,1
2022-07-14,23.2,29.0,25.3,88.0,40.2,2.1,3,240,2,W ,Hujan,1
2022-07-15,23.2,31.8,27.5,81.0,10.7,0.8,4,140,2,SE,Hujan,1
2022-07-16,23.5,31.8,28.0,84.0,36.25,2.7,4,120,2,S ,Hujan,1
2022-07-17,23.8,29.1,24.6,91.0,61.8,1.8,4,300,1,W ,Hujan,1
2022-07-18,23.6,28.9,26.0,90.0,11.5,0.0,3,90,1,C ,Hujan,1
2022-07-19,24.3,32.2,27.8,83.0,10.06,0.0,5,80,2,E ,Hujan,1
2022-07-20,24.65,33.0,27.9,82.0,8.620000000000001,2.2,4,140,1,SE,Hujan,1
2022-07-21,25.0,33.9,28.7,79.0,7.18,4.5,5,90,2,E ,Hujan,1
2022-07-22,25.0,32.0,26.9,86.0,5.74,7.5,3,190,2,NW,Hujan,1
2022-07-23,24.6,33.4,28.3,78.0,4.3,2.6,3,200,2,S ,Hujan,1
2022-07-24,25.4,32.4,28.0,81.0,2.15,4.2,5,210,3,S ,Hujan,1
2022-07-25,25.2,30.5,26.5,87.0,0.0,4.6,5,230,2,SW,Cerah,0
2022-07-26,24.2,32.4,27.6,84.0,12.6,2.1,3,200,2,S ,Hujan,1
2022-07-27,25.4,32.2,26.5,92.0,10.649999999999999,4.4,3,230,2,W ,Hujan,1
2022-07-28,25.0,30.4,27.0,89.0,8.7,4.0,3,290,1,W ,Hujan,1
2022-07-29,23.8,32.5,27.2,86.0,2.0,0.4,4,165,2,C ,Hujan,1
2022-07-30,24.4,32.1,27.1,87.0,35.5,3.4,3,270,1,W ,Hujan,1
2022-07-31,24.6,27.8,25.3,91.0,30.7,2.7,3,290,2,W ,Hujan,1
2022-08-01,23.6,29.4,26.2,92.0,6.5,0.2,2,340,0,C ,Hujan,1
2022-08-02,23.6,31.2,27.5,84.0,0.0,0.4,5,100,2,E ,Cerah,0
2022-08-03,25.2,30.5,27.0,88.0,0.25,3.2,3,70,1,N ,Hujan,1
2022-08-04,25.133333333333333,31.4,26.8,89.0,0.5,1.5,4,260,2,W ,Hujan,1
2022-08-05,25.066666666666666,32.0,27.4,84.0,25.0,4.1,5,250,2,W ,Hujan,1
2022-08-06,25.0,32.05,26.5,86.0,16.666666666666664,3.1,4,250,2,W ,Hujan,1
2022-08-07,24.7,32.1,27.8,80.0,8.333333333333332,0.0,4,280,2,W ,Hujan,1
2022-08-08,24.7,32.0,27.8,81.0,0.0,2.0,3,230,2,S ,Cerah,0
2022-08-09,25.2,33.7,27.9,83.0,2.3333333333333335,3.2,3,260,2,S ,Hujan,1
2022-08-10,25.3,29.2,26.4,90.0,4.666666666666667,3.2,3,350,1,N ,Hujan,1
2022-08-11,25.15,34.0,28.2,82.0,7.0,0.9,5,160,2,SE,Hujan,1
2022-08-12,25.0,34.2,29.5,76.0,0.0,5.8,4,90,2,E ,Cerah,0
2022-08-13,25.6,34.2,27.9,83.0,7.2,6.4,4,80,2,C ,Hujan,1
2022-08-14,24.9,27.6,25.8,91.0,7.0,4.4,4,190,2,W ,Hujan,1
2022-08-15,24.3,33.0,27.5,84.0,2.0,0.0,4,160,2,W ,Hujan,1
2022-08-16,25.0,30.4,26.9,87.0,0.3,5.5,3,280,2,W ,Hujan,1
2022-08-17,24.2,33.8,27.5,85.0,3.5,1.1,3,140,2,S ,Hujan,1
2022-08-18,23.2,32.2,27.2,80.0,30.0,3.6,4,130,2,S ,Hujan,1
2022-08-19,23.8,33.7,28.1,78.0,0.0,5.4,4,150,2,S ,Cerah,0
2022-08-20,25.0,32.8,27.4,85.0,1.3,6.3,4,200,2,C ,Hujan,1
2022-08-21,24.8,33.6,27.8,82.0,2.6,3.7,5,260,2,W ,Hujan,1
2022-08-22,23.2,33.0,27.5,82.0,0.0,5.6,4,230,3,SW,Cerah,0
2022-08-23,25.0,31.7,27.5,82.0,0.0,5.6,5,230,2,SW,Cerah,0
2022-08-24,25.6,32.6,28.2,80.0,0.0,3.4,4,280,3,S ,Cerah,0
2022-08-25,25.4,32.5,27.5,83.0,0.0,3.8,4,70,2,NW,Cerah,0
2022-08-26,23.8,31.7,28.1,81.0,1.0,3.5,4,80,2,E ,Hujan,1
2022-08-27,25.4,30.9,27.3,85.0,1.0,3.3,2,360,1,S ,Hujan,1
2022-08-28,25.0,31.6,27.8,82.0,7.4,2.7,3,250,1,SW,Hujan,1
2022-08-29,25.2,31.9,27.5,84.0,3.0,2.4,3,280,1,W ,Hujan,1
2022-08-30,22.6,32.0,27.2,85.0,1.8,3.6,3,330,1,C ,Hujan,1
2022-08-31,24.2,31.4,27.2,84.0,36.0,2.8,4,330,2,N ,Hujan,1
2022-09-01,24.8,33.8,28.8,76.0,0.5,1.9,4,210,2,S ,Hujan,1
2022-09-02,25.6,32.8,27.3,87.0,6.05,7.3,5,240,2,S ,Hujan,1
2022-09-03,24.9,32.4,27.3,86.0,11.6,2.8,6,190,2,S ,Hujan,1
2022-09-04,24.65,32.2,27.5,86.0,18.0,3.5,3,180,2,S ,Hujan,1
2022-09-05,24.4,30.0,26.1,87.0,13.6,3.7,5,300,2,W ,Hujan,1
2022-09-06,24.0,33.5,27.5,80.0,6.6,0.0,5,80,2,E ,Hujan,1
2022-09-07,24.9,31.2,27.6,83.0,0.0,5.4,4,100,2,NE,Cerah,0
2022-09-08,24.25,32.8,27.0,86.0,41.0,0.9,4,340,2,W ,Hujan,1
2022-09-09,23.6,32.6,26.2,87.0,82.0,2.6,4,310,2,NW,Hujan,1
2022-09-10,24.2,31.4,27.3,82.0,4.3,5.9,3,250,2,SW,Hujan,1
2022-09-11,24.6,29.0,25.9,90.0,0.7,4.0,4,180,1,S ,Hujan,1
2022-09-12,24.5,33.4,27.1,84.0,8.0,0.0,4,140,2,NW,Hujan,1
2022-09-13,24.4,32.0,27.6,86.0,55.25,5.1,3,80,2,W ,Hujan,1
2022-09-14,23.5,31.2,27.0,82.0,102.5,3.8,3,330,1,NW,Hujan,1
2022-09-15,24.4,33.2,27.1,84.0,0.0,1.5,5,290,2,SW,Cerah,0
2022-09-16,24.0,31.8,27.3,84.0,0.8,3.9,3,140,2,NW,Hujan,1
2022-09-17,24.6,33.2,27.9,80.0,0.4,1.4,3,190,2,S ,Hujan,1
2022-09-18,25.4,34.8,27.8,84.0,0.0,5.5,5,250,1,W ,Cerah,0
2022-09-19,23.4,32.0,27.7,86.0,28.5,3.3,3,190,2,S ,Hujan,1
2022-09-20,24.8,32.1,27.5,82.0,15.75,1.1,4,270,2,W ,Hujan,1
2022-09-21,25.0,32.2,27.9,82.0,3.0,2.8,3,320,2,N ,Hujan,1
2022-09-22,24.8,33.8,26.6,86.0,1.5,4.4,6,170,2,W ,Hujan,1
2022-09-23,23.2,31.5,28.1,81.0,101.3,4.5,3,130,2,NW,Hujan,1
2022-09-24,24.5,29.2,25.5,92.0,60.2,4.4,5,290,2,SW,Hujan,1
2022-09-25,23.8,33.6,27.6,81.0,19.1,0.0,3,180,2,S ,Hujan,1
2022-09-26,24.2,32.7,28.0,84.0,0.0,6.9,5,220,2,SW,Cerah,0
2022-09-27,23.4,34.4,28.6,78.0,0.0,3.7,5,190,3,S ,Cerah,0
2022-09-28,25.1,33.4,28.4,81.0,5.75,6.8,4,90,2,S ,Hujan,1
2022-09-29,25.0,30.0,26.0,90.0,11.5,3.9,3,300,1,C ,Hujan,1
2022-09-30,24.8,33.7,28.0,78.0,52.4,1.4,5,90,2,E ,Hujan,1
2022-10-01,23.9,33.6,28.6,79.0,0.5,5.4,6,80,3,E ,Hujan,1
2022-10-02,25.4,32.3,27.8,82.0,0.0,4.7,4,160,2,SE,Cerah,0
2022-10-03,26.2,30.6,27.9,82.0,1.7,1.6,3,260,2,SW,Hujan,1
2022-10-04,24.6,32.6,26.7,86.0,27.3,0.6,4,150,2,S ,Hujan,1
2022-10-05,24.0,32.0,27.8,82.0,6.7,5.4,4,200,2,N ,Hujan,1
2022-10-06,24.8,28.7,25.7,92.0,19.5,1.5,2,290,1,C ,Hujan,1
2022-10-07,23.7,33.1,27.2,82.0,7.1,0.0,4,190,2,SW,Hujan,1
2022-10-08,24.2,33.4,28.4,80.0,1.2,3.5,3,260,2,W ,Hujan,1
2022-10-09,23.5,29.2,26.5,89.0,14.4,3.7,5,300,2,W ,Hujan,1
2022-10-10,25.1,32.5,27.6,82.0,17.8,0.8,4,250,2,SW,Hujan,1
2022-10-11,24.4,32.6,26.3,86.0,2.5,3.5,4,280,2,W ,Hujan,1
2022-10-12,23.9,33.0,27.0,82.0,21.5,3.5,3,240,2,SW,Hujan,1
2022-10-13,23.4,32.0,27.9,82.0,6.0,4.8,5,270,2,W ,Hujan,1
2022-10-14,24.299999999999997,34.3,28.4,76.0,14.5,3.6,3,230,2,W ,Hujan,1
2022-10-15,25.2,32.4,28.1,82.0,4.0,7.3,4,300,2,W ,Hujan,1
2022-10-16,25.6,34.2,28.7,78.0,2.0,4.3,4,300,2,SW,Hujan,1
2022-10-17,26.2,33.0,28.3,82.0,0.0,6.9,4,130,2,W ,Cerah,0
2022-10-18,24.6,30.8,26.9,87.0,72.4,4.1,3,290,1,W ,Hujan,1
2022-10-19,24.2,31.0,26.6,86.0,10.8,0.0,3,90,1,E ,Hujan,1
2022-10-20,24.6,33.4,28.5,83.0,1.5,0.6,3,90,1,E ,Hujan,1
2022-10-21,25.8,32.6,28.8,81.0,4.75,3.5,4,50,2,NE,Hujan,1
2022-10-22,25.6,31.2,27.4,88.0,8.0,4.7,4,230,2,SW,Hujan,1
2022-10-23,24.8,34.4,28.0,82.0,5.0,1.0,3,290,2,W ,Hujan,1
2022-10-24,25.2,33.7,27.2,84.0,2.7,7.3,4,280,3,W ,Hujan,1
2022-10-25,24.8,33.2,28.2,81.0,18.0,3.6,3,300,2,NW,Hujan,1
2022-10-26,25.1,32.2,27.8,80.0,15.1,5.2,4,280,2,NW,Hujan,1
2022-10-27,25.0,32.4,27.7,80.0,0.1,1.6,3,260,2,SW,Hujan,1
2022-10-28,24.4,33.4,27.3,83.0,3.5,2.8,4,250,2,W ,Hujan,1
2022-10-29,24.6,33.6,28.2,79.0,2.0,3.5,4,250,2,SW,Hujan,1
2022-10-30,25.5,34.6,29.1,78.0,1.3333333333333335,4.3,4,200,3,SW,Hujan,1
2022-10-31,26.2,34.0,29.4,77.0,0.6666666666666667,6.1,4,180,3,S ,Hujan,1
2022-11-01,26.4,34.6,28.9,80.0,0.0,7.6,4,210,2,NW,Cerah,0
2022-11-02,23.6,34.4,27.5,85.0,21.5,6.8,5,30,2,SW,Hujan,1
2022-11-03,24.6,31.8,27.5,84.0,23.7,4.9,2,100,1,E ,Hujan,1
2022-11-04,25.8,32.8,28.1,81.0,0.5,0.9,3,130,2,E ,Hujan,1
2022-11-05,25.4,33.0,27.9,82.0,1.75,3.5,3,200,2,NW,Hujan,1
2022-11-06,23.8,33.4,27.9,82.0,3.0,3.7,5,240,2,N ,Hujan,1
2022-11-07,24.6,30.8,27.3,80.0,4.6,4.1,4,280,2,W ,Hujan,1
2022-11-08,25.4,33.0,28.5,78.0,2.3,0.5,4,290,2,S ,Hujan,1
2022-11-09,25.4,33.8,28.3,78.0,0.0,3.7,3,270,2,SW,Cerah,0
2022-11-10,24.2,33.2,26.3,90.0,0.0,4.6,3,30,2,W ,Cerah,0
2022-11-11,24.4,33.4,27.6,87.0,24.0,2.7,5,110,2,NW,Hujan,1
2022-11-12,25.2,33.4,28.5,81.0,4.5,5.5,5,310,2,NE,Hujan,1
2022-11-13,25.0,33.0,28.2,77.0,0.9,5.8,4,60,2,NE,Hujan,1
2022-11-14,25.2,35.5,29.2,77.0,0.0,4.1,5,120,2,NE,Cerah,0
2022-11-16,25.1,32.4,27.4,84.0,37.6,1.8,4,290,2,W ,Hujan,1
2022-11-17,25.0,34.6,27.7,85.0,32.5,1.9,3,240,1,NW,Hujan,1
2022-11-18,24.8,28.6,26.4,88.0,27.4,3.5,3,180,2,S ,Hujan,1
2022-11-19,24.700000000000003,30.0,26.0,85.0,6.0,0.0,5,210,2,SW,Hujan,1
2022-11-20,24.6,31.4,26.8,84.0,4.0,0.2,3,250,1,S ,Hujan,1
2022-11-21,25.0,33.4,27.3,86.0,2.0,0.5,5,280,2,S ,Hujan,1
2022-11-22,23.4,33.0,27.3,77.0,12.8,3.2,3,290,2,W ,Hujan,1
2022-11-23,23.2,34.8,28.4,78.0,7.800000000000001,4.2,6,160,3,NW,Hujan,1
2022-11-24,24.0,30.2,26.7,81.0,2.8,7.3,3,330,2,NW,Hujan,1
2022-11-25,24.0,32.8,27.3,87.0,0.8,0.0,4,90,2,E ,Hujan,1
2022-11-26,24.8,29.6,26.5,84.0,42.8,3.7,7,300,2,S ,Hujan,1
2022-11-27,24.1,32.0,27.1,83.0,1.9,0.3,4,320,2,N ,Hujan,1
2022-11-28,24.2,34.2,28.4,78.0,1.5,3.2,4,90,2,E ,Hujan,1
2022-11-29,24.5,29.4,26.8,84.0,7.0,7.0,3,290,2,C ,Hujan,1
2022-11-30,24.8,33.4,28.4,76.0,5.25,0.4,3,300,2,NW,Hujan,1
2022-12-01,24.55,32.4,27.3,82.0,3.5,6.9,3,300,2,NW,Hujan,1
2022-12-02,24.3,32.2,27.4,80.0,1.75,3.8,3,340,2,NW,Hujan,1
2022-12-03,25.0,31.8,27.3,86.0,0.0,1.4,4,300,2,NW,Cerah,0
2022-12-04,23.4,33.9,28.5,80.0,0.0,1.6,5,300,3,NW,Cerah,0
2022-12-05,25.0,34.2,28.8,80.0,0.0,7.3,3,60,2,E ,Cerah,0
2022-12-06,25.4,33.4,28.2,82.0,3.2,4.4,5,60,2,E ,Hujan,1
2022-12-07,25.2,30.2,26.4,89.0,5.0,5.1,11,80,2,C ,Hujan,1
2022-12-08,24.0,33.0,27.5,82.0,11.3,0.3,4,270,2,W ,Hujan,1
2022-12-09,24.0,35.2,28.4,76.0,0.0,5.0,4,200,2,W ,Cerah,0
2022-12-10,25.4,34.0,29.1,76.0,2.25,6.3,4,290,2,W ,Hujan,1
2022-12-11,25.0,35.0,28.2,81.0,4.5,6.3,6,100,2,SW,Hujan,1
2022-12-12,24.4,35.6,28.3,80.0,26.0,6.1,4,300,2,W ,Hujan,1
2022-12-13,25.0,27.6,26.0,90.0,15.35,4.7,4,280,2,N ,Hujan,1
2022-12-14,24.9,32.0,27.5,83.0,4.7,0.0,4,300,2,N ,Hujan,1
2022-12-15,24.2,34.6,27.9,78.0,0.5,1.7,4,50,2,N ,Hujan,1
2022-12-16,23.5,33.0,27.6,82.0,0.0,6.6,4,280,2,W ,Cerah,0
2022-12-17,23.95,30.6,26.6,88.0,1.9,2.0,4,270,2,NE,Hujan,1
2022-12-18,24.4,32.4,27.3,84.0,0.3,0.4,4,300,2,N ,Hujan,1
2022-12-19,24.6,35.0,28.3,80.0,0.5,2.3,4,280,2,W ,Hujan,1
2022-12-20,25.4,33.6,28.3,78.0,2.6,7.0,4,180,2,S ,Hujan,1
2022-12-21,25.2,33.8,28.9,82.0,20.35,3.8,4,140,2,W ,Hujan,1
2022-12-22,24.6,33.4,27.9,80.0,38.1,3.0,4,250,2,W ,Hujan,1
2022-12-23,24.8,31.4,26.8,86.0,16.5,2.6,3,280,2,NW,Hujan,1
2022-12-24,24.0,29.0,26.2,84.0,12.2,1.2,3,240,2,SW,Hujan,1
2022-12-25,24.5,33.2,28.2,77.0,6.1499999999999995,0.0,5,290,2,W ,Hujan,1
2022-12-26,25.1,32.0,28.3,78.0,0.1,2.9,3,280,1,W ,Hujan,1
2022-12-27,25.2,35.0,28.9,76.0,0.06666666666666668,0.4,3,300,2,NW,Hujan,1
2022-12-28,26.2,35.0,29.6,72.0,0.03333333333333334,4.8,5,150,2,W ,Hujan,1
2022-12-29,26.0,33.1,28.8,80.0,0.0,6.9,6,300,2,NW,Cerah,0
2022-12-30,25.6,34.4,29.3,74.0,2.4,3.8,5,270,2,W ,Hujan,1
2022-12-31,25.0,34.8,29.1,70.0,3.8,6.7,3,260,2,W ,Hujan,1
2023-01-01,25.0,33.4,29.0,74.0,5.199999999999999,7.6,3,60,2,NE,Hujan,1
2023-01-02,24.4,34.2,27.8,86.0,6.6,0.0,14,240,4,W ,Hujan,1
2023-01-03,22.0,31.0,26.5,83.0,8.0,4.7,3,320,2,W ,Hujan,1
2023-01-04,23.1,32.4,27.6,76.0,4.0,8.0,4,260,2,SW,Hujan,1
2023-01-05,22.6,33.2,27.7,80.0,0.0,8.0,6,220,3,S ,Cerah,0
2023-01-06,23.0,32.3,26.7,82.0,0.0,5.3,4,260,2,C ,Cerah,0
2023-01-07,23.2,31.2,26.5,86.0,1.6,8.4,4,260,2,W ,Hujan,1
2023-01-08,22.3,28.2,23.6,94.0,15.0,1.6,4,280,2,W ,Hujan,1
2023-01-09,22.5,30.8,25.3,88.0,0.6,3.2,5,80,2,E ,Hujan,1
2023-01-10,22.6,27.6,25.0,90.0,1.0,0.0,3,250,2,W ,Hujan,1
2023-01-11,22.4,32.9,26.7,83.0,0.75,8.9,4,50,2,NE,Hujan,1
2023-01-12,22.4,29.5,25.7,90.0,0.5,5.6,2,330,1,C ,Hujan,1
2023-01-13,22.0,34.6,27.7,84.0,0.0,0.8,4,270,2,W ,Cerah,0
2023-01-14,21.5,32.5,26.6,86.0,16.5,8.0,5,230,2,SW,Hujan,1
2023-01-15,22.9,32.8,27.6,84.0,8.25,9.7,5,230,2,W ,Hujan,1
2023-01-16,23.5,33.4,27.9,82.0,0.0,8.0,4,250,2,E ,Cerah,0
2023-01-17,23.0,33.4,27.2,84.0,5.5,7.8,4,350,2,NE,Hujan,1
2023-01-18,23.6,30.4,26.2,86.0,8.5,2.2,4,270,2,W ,Hujan,1
2023-01-19,22.5,31.5,26.2,88.0,26.3,6.7,3,230,2,NW,Hujan,1
2023-01-20,22.9,29.6,25.1,93.0,0.7,7.8,4,150,1,SE,Hujan,1
2023-01-21,22.1,27.6,24.5,95.0,1.4,0.2,2,250,1,C ,Hujan,1
2023-01-22,21.6,31.8,25.4,90.0,1.2999999999999998,0.0,6,160,2,W ,Hujan,1
2023-01-23,22.6,31.2,26.2,84.0,1.2,6.6,4,210,2,C ,Hujan,1
2023-01-24,22.0,31.0,26.1,86.0,0.8,9.7,3,220,2,SW,Hujan,1
2023-01-25,23.4,31.2,27.1,84.0,0.4,8.3,4,250,3,W ,Hujan,1
2023-01-26,23.8,27.7,24.4,94.0,8.0,0.1,4,260,2,SW,Hujan,1
2023-01-27,23.4,27.6,25.5,90.0,18.9,0.8,2,250,1,C ,Hujan,1
2023-01-28,22.7,29.4,25.5,90.0,5.0,7.8,4,280,1,E ,Hujan,1
2023-01-29,23.1,29.0,25.4,93.0,7.6,1.2,3,280,1,C ,Hujan,1
2023-01-30,22.8,30.7,26.2,87.0,15.7,6.7,3,160,2,S ,Hujan,1
2023-01-31,23.0,32.6,28.0,84.0,2.0,2.4,4,200,2,SW,Hujan,1
2023-02-01,22.4,29.7,26.1,89.0,10.7,7.5,3,250,2,W ,Hujan,1
2023-02-02,23.5,29.4,26.2,84.0,2.6,7.9,4,240,2,W ,Hujan,1
2023-02-03,23.8,30.6,25.9,90.0,0.4,3.4,3,60,1,E ,Hujan,1
2023-02-04,23.8,30.8,26.4,84.0,7.0,1.1,7,50,3,NE,Hujan,1
2023-02-05,23.8,31.8,27.5,85.0,4.0,2.1,4,270,2,NE,Hujan,1
2023-02-06,22.5,29.2,26.1,81.0,1.0,9.0,4,240,2,SW,Hujan,1
2023-02-07,22.2,30.4,25.9,88.0,0.0,10.2,4,310,2,NW,Cerah,0
2023-02-08,23.4,32.4,27.2,82.0,0.0,8.6,5,60,2,NE,Cerah,0
2023-02-09,23.0,33.0,26.8,80.0,0.0,5.4,4,20,2,NE,Cerah,0
2023-02-10,22.85,32.7,27.0,84.0,0.0,8.5,5,30,3,E ,Cerah,0
2023-02-11,22.7,31.8,26.5,84.0,1.5,8.6,4,30,2,NE,Hujan,1
2023-02-12,21.9,31.9,26.0,87.0,3.0,9.7,3,110,2,SW,Hujan,1
2023-02-13,22.9,28.0,25.4,92.0,23.5,8.3,5,250,2,W ,Hujan,1
2023-02-14,22.9,32.0,26.8,83.0,0.0,8.0,5,270,2,W ,Cerah,0
2023-02-15,22.1,31.6,26.2,87.0,12.2,9.4,4,60,2,NE,Hujan,1
2023-02-16,22.6,29.6,25.7,88.0,4.4,4.1,2,260,1,NW,Hujan,1
2023-02-17,23.4,31.2,27.2,86.0,0.0,8.6,4,170,2,NW,Cerah,0
2023-02-18,22.6,32.6,25.9,88.0,1.6,9.7,6,190,2,N ,Hujan,1
2023-02-19,23.0,31.8,26.8,89.0,3.1,8.5,3,160,1,C ,Hujan,1
2023-02-20,23.2,28.0,25.0,93.0,35.0,2.6,3,20,2,SW,Hujan,1
2023-02-21,22.1,32.3,27.2,80.0,4.6,6.0,4,260,2,NW,Hujan,1
2023-02-22,23.5,29.9,25.5,92.0,0.0,9.7,4,200,2,S ,Cerah,0
